"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
11,1,0.8,0.25,0,2,0.4,"relu",1,0.9,0.766733271926553,-23.4678349665316,0.191986162422105,1.9177652138018,0.0937118332943252,0.32708131500717,2.6,0.630196643066012,-6.94302023862237,0.00881971613063301,1.43381569177218,0.0430485051732755,0.166539999123368,49.8
12,0,0.2,0.5,0,2,0.2,"relu",0.2,0.1,0.871267834412161,-19.1086866422737,0.386272637010097,3.67767255372951,0.208215764895522,0.508116456869686,0.2,0.660147280064126,-7.49427286220254,-0.217376949203512,1.89924517987711,0.0786910082460958,0.203175762239014,40.8
13,1,0.4,0,0.5,1,0.4,"relu",0.1,0.3,0.843865657002869,-20.615220912438,0.327180084002518,3.39168886213477,0.190361345391432,0.461366002356298,0,0.640441709324532,-7.46680468180156,-0.167361058417097,2.18449468183606,0.0729853250961748,0.179994424203141,47.6
14,0.6,0,1,0.25,1,0.1,"relu",0,0.1,0.833652869866231,-20.6001056674354,0.326749679679479,3.29927810783334,0.185698458432007,0.446741771576316,0.6,0.636884532624887,-7.56340492191734,-0.234140092727526,1.7460962553715,0.065764414947377,0.172243688448315,43.8
15,0,1,0.5,0.5,2,0.2,"relu",1,0.8,0.867300530600096,-19.2918365590513,0.37871393027559,3.64610405661469,0.201895713508643,0.500539302240092,0,0.655887071711418,-7.4425012683168,-0.202297310973187,1.82127402112965,0.0747894970652952,0.19866408255053,41.6
16,0.6,0.4,0.75,0.25,1,0.4,"relu",0.2,0.7,0.803992213756512,-22.3500795812571,0.245712130374048,2.30032427636243,0.125547659207965,0.384810210844894,0.8,0.648419411430121,-6.94749848896709,-0.0190753396681325,1.54903077283765,0.0545194886537853,0.189195503862045,46
17,1,0.8,0.75,0.25,2,0.1,"relu",0.5,0.3,0.892354907177588,-17.6332076787756,0.449034353562817,5.05359244133013,0.271698104945388,0.556330864366723,0,0.657251420550511,-8.11606325839085,-0.499756139909181,2.30674846636068,0.0915493773213015,0.198848380637109,41.6
18,0.8,1,0,0.5,1,0.2,"relu",0.7,0.7,0.900250475997591,-17.3643930062302,0.464278950147216,5.66910244529601,0.284577146273226,0.58021011167123,0,0.653137078833357,-8.18054231648154,-0.470246217435225,2.7996725872115,0.0876003790663352,0.186829250756007,40.2
19,0.4,0,1,0.5,2,0.4,"relu",0.2,0.5,0.780232560563614,-23.1129097713522,0.20893957030467,2.04215072735577,0.102522282416934,0.347567786055582,2,0.639809493126391,-6.91291612928055,0.00220096501869089,1.51577489925254,0.047679873420725,0.178268285466209,44.8
20,0.2,0.2,0.5,0.5,2,0.3,"relu",0.6,0.6,0.820119848994876,-21.5676392538802,0.279544751621859,2.65131508451693,0.145175146155421,0.411129424844211,0.2,0.657298269593709,-6.95606758940049,-0.0225941402735673,1.70303601417405,0.065879282898574,0.201261351070212,41
21,0.6,1,0.75,0,2,0.2,"relu",0.5,0.8,0.852357003494321,-20.0906645418371,0.345417443879298,3.31253944266338,0.186215826047033,0.468934511361117,0,0.652067474748889,-7.46808931437592,-0.195255946541771,1.92958109364676,0.0737250087854057,0.194531706198294,44.2
22,0,0.8,0,0.5,2,0.1,"relu",0.8,0,0.928476054126069,-15.2543093437304,0.549151223169223,7.76976520428915,0.363778887658425,0.657058260157499,0,0.633722808974059,-9.23996905593923,-1.01216428511774,2.83465445086261,0.0896553755569505,0.169780511930491,47.8
23,0,1,1,0.25,2,0.3,"relu",0.1,0.5,0.840279938319809,-20.7446658353903,0.314965988391389,2.84961905440702,0.156311422605258,0.446368605783756,0,0.663686024098494,-7.05759131854137,-0.0853974641481545,1.69948626550922,0.0689040010105519,0.207773589210415,39
24,0.6,0.2,1,0.25,1,0.1,"relu",0.2,0.2,0.888377851333617,-17.627957314047,0.449209698158903,5.60407057045497,0.275359867065322,0.556945434789371,0,0.652298891995461,-8.31345718167156,-0.594669487788954,2.48496239996616,0.0913771046409753,0.198632552094778,43.2
25,0.2,0.6,0.75,0.75,2,0.2,"relu",0.3,1,0.859685174304807,-19.7635964128582,0.359367326716322,3.56992314003237,0.191059283710874,0.48427410345437,0,0.659890311611019,-7.23948233662815,-0.0953048332184372,1.93978320943614,0.0742722350231802,0.205529519107105,39
26,0.4,0.4,1,1,1,0.1,"relu",0.3,0.1,0.893279111746418,-17.4266154178175,0.457136225859613,5.63549021594653,0.280991208168046,0.566669607507188,0.2,0.656981297490767,-7.99494191184225,-0.415293562434614,2.21885756606749,0.0859013195304355,0.194321617971674,40
27,0.8,0.4,0,0.25,2,0.2,"relu",1,0.6,0.89290397841477,-17.8822487451113,0.441528187605799,4.91422590300582,0.267382319853318,0.559820595819102,0,0.650442285536957,-8.02515278905172,-0.4030354510381,2.84789489533138,0.0888361854226323,0.195284403415732,44.6
28,0.6,0,1,0.75,2,0.4,"relu",0.8,0.5,0.769482309021238,-23.3078533884013,0.198984102659546,1.97207095719964,0.0967200757873321,0.334203293733785,2.8,0.628398535415993,-6.945228959422,0.00653986294248905,1.49705978518187,0.0442107972145613,0.167927204319456,49.4
29,0.6,1,1,0.75,1,0.3,"relu",0.8,0.7,0.847433347239609,-20.4389271439472,0.3316293260103,3.23672471863165,0.177243837289545,0.460154227110165,0.2,0.659539720305804,-7.17607211640799,-0.0958393048369223,1.90064028956258,0.0756144783191348,0.208550103274186,42.2
30,1,1,1,0.75,1,0.4,"relu",1,0,0.805553883181844,-22.3471251257356,0.245171459929161,2.33608686414,0.119021157750646,0.385809222345515,0.8,0.64755393601658,-6.92004097189405,-0.000443592482910763,1.52679548810683,0.0494198143375534,0.185846782946148,42.4
31,1,0.2,1,0.75,1,0.2,"relu",0.9,0.5,0.879717400185355,-18.600503560352,0.409579792507236,4.38722750279837,0.23063002653835,0.526699677615624,0,0.663494366309681,-7.51809541909253,-0.260228322459814,2.03896313702841,0.0844629129282265,0.20883173199213,43.2
32,0.8,0.6,1,0.25,2,0.1,"relu",0.6,0.6,0.884621071789039,-18.0802617416132,0.430747141558691,4.8483389214197,0.257833487257794,0.54295797043898,0,0.647921082890985,-7.8965971569997,-0.367686234003851,3.1190369331418,0.0846020162376324,0.194280443384736,44.6
