"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
613,0.6,0.6,0.25,0.75,0.002,2,0.2,"relu",0.8,0.8,0.853783322848141,-20.4216894657814,0.332075546951479,3.35640925288182,0.152954308669288,0.471445550445606,0,0.650930119632659,-7.26056074568091,-0.133978785942797,2.11072895598731,0.0607998414044818,0.199348481464565,45.2
378,0.6,0.4,0.5,0,0.003,1,0.4,"relu",0.1,0,0.806702254985529,-22.1948746445206,0.245765034082754,2.46775450159117,0.107297652335355,0.388599221921001,1.4,0.650914786685079,-6.92816137110143,-0.0119018480766625,2.05521424598635,0.0482727893471205,0.19401450335765,41.6
286,0.8,0,0,1,0.002,1,0.2,"relu",0.9,0.6,0.899151833184575,-18.060929832879,0.43993340114913,5.58250531041956,0.227163332791431,0.57394085053715,0,0.650902225080878,-7.92220002793392,-0.381848356424681,2.78586869557822,0.0711885319120337,0.192263534520338,40.2
179,0,0.6,0.25,0.5,0.003,2,0.3,"relu",0.9,0,0.845027687331166,-20.8199373830323,0.313025846303525,2.95766544077363,0.13476107950893,0.451190757532062,0,0.650884128005542,-7.35761697916587,-0.169936318093143,1.90936567075398,0.0533430146035466,0.199521471913922,40.2
220,0,0,0,0,0.003,1,0.4,"relu",0.2,0.7,0.872244753436632,-19.6750998510595,0.370595584251956,3.86656247808379,0.175092769346252,0.512823556698537,0,0.650850472424623,-7.43891017086656,-0.219935870398786,2.08202559438309,0.0625523719887596,0.190162652339351,40.8
853,0.4,0.8,0.25,0.75,0.003,2,0.1,"relu",0.2,0.4,0.893297558471523,-18.1546797649828,0.43308850603367,5.15835891982603,0.225208722831938,0.561467492387512,0,0.650844501550891,-7.67282870372102,-0.282056709885897,2.60031419597724,0.0679199140694255,0.19635069922775,44.4
793,0.2,0.4,0,0.5,0.003,1,0.3,"relu",0.6,0.2,0.874552157626935,-19.2904226427234,0.382834715944495,4.38509780385027,0.199933998296824,0.520436341029543,0,0.650835547574193,-7.49411618133444,-0.22332105628713,2.6372543494963,0.0685328651969167,0.190421576552494,41.8
482,0.4,0.8,0.5,1,0.002,1,0.1,"relu",0.2,0,0.901433854001336,-17.6465683144863,0.455725978690436,6.00767245608183,0.242071568022535,0.581944355002523,0,0.650830328693792,-7.99437113397396,-0.403070737102803,2.5385145928561,0.0676135003681119,0.189916455797384,44
714,0.4,0.6,0.25,0.75,0.003,1,0.1,"relu",0.5,0,0.900635991806571,-17.4981053646539,0.459716420950238,6.00325640875802,0.25357673526301,0.584179698343845,0,0.650805774071851,-8.18759239770324,-0.567455279557233,2.8318784018713,0.0711085991749971,0.195279400459483,39.2
798,0,0,0.25,0.5,0.003,2,0.3,"relu",0.3,0.5,0.845795661910949,-20.8197486308003,0.313141978897774,2.94469078726905,0.134627820360232,0.453008587351486,0,0.650776943050755,-7.09896315670413,-0.0856225240322047,1.97193917735103,0.054547368859494,0.209291685690562,42.8
